@relation TechnoGym-weka.filters.unsupervised.attribute.Remove-R10-11

@attribute started_startofweekdate date dd/MM/yyyy
@attribute id_user numeric
@attribute id_facility numeric
@attribute count_session numeric
@attribute count_step numeric
@attribute count_physicalactivity numeric
@attribute sum_assignedmove numeric
@attribute sum_performedduration numeric
@attribute sum_performedweight numeric
@attribute avg_session_length numeric
@attribute pa_compliance numeric
@attribute muscle_compliance numeric
@attribute execise_quality_compliance numeric
@attribute month numeric
@attribute user_sex {M,F}
@attribute user_age numeric
@attribute facility_nation {IT}
@attribute facility_hasunity {true,false}
@attribute facility_hasartis {true,false}
@attribute WeeksSinceLastSession numeric
@attribute WeeksToNextSession numeric
@attribute weeks_since_membership numeric
@attribute id_membership numeric
@attribute cum_count_session numeric
@attribute weeks_to_drop numeric
@attribute count_session_rolling_sum2 numeric
@attribute count_session_rolling_sum8 numeric
@attribute rolling_frequency2 numeric
@attribute pa_compliance_rolling_avg2 numeric
@attribute pa_compliance_rolling_avg8 numeric
@attribute muscle_compliance_rolling_avg2 numeric
@attribute muscle_compliance_rolling_avg8 numeric
@attribute DropFlag {FALSE,TRUE}

@data
10/08/2015,293,240,0,0,0,?,0,0,0,0,0,0,8,M,35,IT,true,true,?,?,38,36025,105,4,4,28,2,0.470812,0.76707,0.454974,0.763479,FALSE
17/08/2015,293,240,4,133,36,4174,13284,3313,5211,0.878426,0.906724,0.810577,8,M,35,IT,true,true,2,1,39,36025,109,4,4,27,2,0.439213,0.793009,0.453362,0.790534,FALSE
24/08/2015,293,240,4,133,36,4443,13584,3591,5186,0.92084,0.951308,0.85434,8,M,35,IT,true,true,1,1,40,36025,113,4,8,27,4,0.899633,0.815372,0.929016,0.814071,FALSE
31/08/2015,293,240,4,132,36,4302,13470,3548,6359,0.920339,0.952664,0.865641,8,M,35,IT,true,true,1,1,41,36025,117,4,8,28,4,0.920589,0.821915,0.951986,0.828987,FALSE
07/09/2015,293,240,3,100,27,3260,9750,2481,4365,0.887621,0.939051,0.840629,9,M,35,IT,true,true,1,1,42,36025,120,4,7,27,3.5,0.90398,0.812149,0.945857,0.825051,FALSE
14/09/2015,293,240,4,133,36,4466,13344,3413,5125,0.898327,0.947391,0.852639,9,M,35,IT,true,true,1,1,43,36025,124,4,7,26,3.5,0.892974,0.804139,0.943221,0.824241,FALSE
21/09/2015,293,240,4,135,36,4272,12906,3477,5184,0.933067,0.957975,0.841771,9,M,35,IT,true,true,1,1,44,36025,128,4,8,27,4,0.915697,0.79753,0.952683,0.820633,FALSE
28/09/2015,293,240,2,45,15,1257,5328,1023,4908,0.901975,0.878707,0.811716,9,M,35,IT,true,true,1,1,45,36025,130,4,6,25,3,0.917521,0.792574,0.918341,0.816728,FALSE
03/11/2014,364,1478,1,27,12,684,1320,422,2865,0.729832,0.743296,0.586467,11,M,25,IT,true,true,?,1,1,334336,1,4,1,1,1,0.729832,0.729832,0.743296,0.743296,FALSE
10/11/2014,364,1478,1,26,11,570,1148,313.5,2820,0.784946,0.722195,0.648067,11,M,25,IT,true,true,1,1,2,334336,2,4,2,2,1,0.757389,0.757389,0.732746,0.732746,FALSE
17/11/2014,364,1478,2,57,23,1254,3252,1085.5,4613,0.81886,0.773407,0.691562,11,M,25,IT,true,true,1,1,3,334336,4,4,3,4,1.5,0.801903,0.777879,0.747801,0.7463,FALSE
24/11/2014,364,1478,2,55,23,1254,3168,965.5,3685,0.845186,0.83121,0.714024,11,M,25,IT,true,true,1,1,4,334336,6,4,4,6,2,0.832023,0.794706,0.802309,0.767527,FALSE
01/12/2014,364,1478,3,76,33,1755,2676,1426,2728,0.550731,0.531874,0.452,12,M,25,IT,true,true,1,1,5,334336,9,4,5,9,2.5,0.697958,0.745911,0.681542,0.720397,FALSE
08/12/2014,364,1478,1,26,11,570,552,187.5,1807,0.241237,0.315588,0.158963,12,M,25,IT,true,true,1,2,6,334336,10,4,4,10,2,0.395984,0.661799,0.423731,0.652928,FALSE
15/12/2014,364,1478,0,0,0,?,0,0,0,0,0,0,12,M,25,IT,true,true,?,?,7,334336,10,4,1,10,0.5,0.120618,0.567256,0.157794,0.559653,FALSE
22/12/2014,364,1478,2,66,24,1304,3222,553.5,6285,0.463098,0.463388,0.474266,12,M,25,IT,true,true,2,4,8,334336,12,4,2,12,1,0.231549,0.554236,0.231694,0.54762,FALSE
29/12/2014,364,1478,0,0,0,?,0,0,0,0,0,0,12,M,25,IT,true,true,?,?,9,334336,12,4,2,11,1,0.231549,0.463007,0.231694,0.454708,FALSE
05/01/2015,364,1478,0,0,0,?,0,0,0,0,0,0,12,M,25,IT,true,true,?,?,10,334336,12,4,0,10,0,0,0.364889,0,0.364433,FALSE
12/01/2015,364,1478,0,0,0,?,0,0,0,0,0,0,12,M,25,IT,true,true,?,?,11,334336,12,4,0,8,0,0,0.262531,0,0.267757,FALSE
19/01/2015,364,1478,1,32,12,652,1092,178.5,2209,0.413894,0.32656,0.532223,1,M,25,IT,true,true,4,1,12,334336,13,4,1,7,0.5,0.206947,0.20862,0.16328,0.204676,FALSE
26/01/2015,364,1478,1,35,12,761,2430,668.5,3011,0.777008,0.621285,0.699786,1,M,25,IT,true,true,1,1,13,334336,14,4,2,5,1,0.595451,0.236905,0.473922,0.215852,FALSE
02/02/2015,364,1478,2,66,18,1054,4986,980.25,5247,0.810291,0.854582,0.956488,2,M,25,IT,true,true,1,1,14,334336,16,4,3,6,1.5,0.79365,0.308036,0.737933,0.283227,FALSE
09/02/2015,364,1478,1,30,9,641,2370,390.5,3322,0.996482,0.999176,0.999308,2,M,25,IT,true,true,1,1,15,334336,17,4,3,7,1.5,0.903387,0.432597,0.926879,0.408124,FALSE
16/02/2015,364,1478,2,72,18,1054,5142,1158,2984,0.716991,0.740059,0.839543,2,M,25,IT,true,true,1,1,16,334336,19,4,3,7,1.5,0.856737,0.464333,0.869617,0.442708,FALSE
23/02/2015,364,1478,2,68,18,1054,4272,1002.75,2798,0.599211,0.653704,0.63086,2,M,25,IT,true,true,1,1,17,334336,21,4,4,9,2,0.658101,0.539235,0.696882,0.524421,FALSE
02/03/2015,364,1478,2,66,18,1282,4068,1057.5,7543,0.691653,0.843295,0.814239,3,M,25,IT,true,true,1,1,18,334336,23,4,4,11,2,0.645432,0.625691,0.748499,0.629832,FALSE
09/03/2015,364,1478,2,61,18,1054,3918,431.75,5691,0.829284,0.818339,0.861079,3,M,25,IT,true,true,1,1,19,334336,25,4,4,13,2,0.760469,0.729352,0.830817,0.732125,FALSE
16/03/2015,364,1478,2,63,18,1054,3762,605,2625,0.691337,0.607945,0.805084,3,M,25,IT,true,true,1,1,20,334336,27,4,4,14,2,0.760311,0.764032,0.713142,0.767298,FALSE
23/03/2015,364,1478,2,80,24,1580,4380,2003.5,4558,0.885146,0.85296,0.753808,3,M,25,IT,true,true,1,1,21,334336,29,4,4,15,2,0.788242,0.77755,0.730452,0.796257,FALSE
30/03/2015,364,1478,3,116,35,2797,3552,2514,3091,0.437277,0.361016,0.28794,3,M,25,IT,true,true,1,2,22,334336,32,4,5,16,2.5,0.661212,0.730923,0.606988,0.734562,FALSE
06/04/2015,364,1478,0,0,0,?,0,0,0,0,0,0,3,M,25,IT,true,true,?,?,23,334336,32,4,3,15,1.5,0.218638,0.606362,0.180508,0.609665,FALSE
13/04/2015,364,1478,2,79,24,1580,3408,1646,3008,0.745663,0.783159,0.609445,4,M,25,IT,true,true,2,1,24,334336,34,4,2,15,1,0.372832,0.609947,0.391579,0.615052,FALSE
20/04/2015,364,1478,2,74,23,1964,3060,1414,2441,0.523762,0.415412,0.361255,4,M,25,IT,true,true,1,1,25,334336,36,4,4,15,2,0.634713,0.600515,0.599286,0.585266,FALSE
27/04/2015,364,1478,1,42,12,833,0,0,0,0,0,0,4,M,25,IT,true,true,1,1,26,334336,37,4,3,14,1.5,0.261881,0.514059,0.207706,0.479854,FALSE
04/05/2015,364,1478,2,62,18,1208,4758,754,1799,0.830644,0.784121,0.671115,5,M,25,IT,true,true,1,2,27,334336,39,4,3,14,1.5,0.415322,0.514229,0.39206,0.475577,FALSE
11/05/2015,364,1478,0,0,0,?,0,0,0,0,0,0,5,M,25,IT,true,true,?,?,28,334336,39,4,2,12,1,0.415322,0.427812,0.39206,0.399583,FALSE
18/05/2015,364,1478,3,93,27,1827,4038,754,2271,0.479985,0.42789,0.339118,5,M,25,IT,true,true,2,1,29,334336,42,4,3,13,1.5,0.239992,0.377166,0.213945,0.34645,FALSE
25/05/2015,364,1478,2,62,18,1208,4518,754,3048,0.830422,0.755721,0.600755,5,M,25,IT,true,true,1,2,30,334336,44,4,5,12,2.5,0.655203,0.42631,0.591806,0.395788,FALSE
01/06/2015,364,1478,0,0,0,?,0,0,0,0,0,0,5,M,25,IT,true,true,?,?,31,334336,44,4,2,12,1,0.415211,0.42631,0.377861,0.395788,FALSE
08/06/2015,364,1478,1,31,9,589,0,0,0,0,0,0,6,M,25,IT,true,true,2,1,32,334336,45,4,1,11,0.5,0,0.333102,0,0.297893,FALSE
15/06/2015,364,1478,1,31,9,589,1116,292,2257,0.553557,0.525242,0.15554,6,M,25,IT,true,true,1,1,33,334336,46,4,2,10,1,0.276778,0.336826,0.262621,0.311622,FALSE
22/06/2015,364,1478,3,91,28,1987,5430,1859,2938,0.737431,0.64787,0.579166,6,M,25,IT,true,true,1,1,34,334336,49,3,4,12,2,0.645494,0.429005,0.586556,0.392605,FALSE
29/06/2015,364,1478,2,80,28,1412,4446,1410,3998,0.861724,0.877439,0.915269,6,M,25,IT,true,true,1,1,35,334336,51,2,5,12,2.5,0.799578,0.43289,0.762654,0.40427,FALSE
06/07/2015,364,1478,1,36,13,724,2022,890,3176,0.841507,0.774866,0.807702,7,M,25,IT,true,true,1,?,36,334336,52,1,3,13,1.5,0.851616,0.538078,0.826152,0.501128,TRUE
10/03/2014,410,641,3,64,28,1585,3789,185,4255,0.678783,0.70477,0.736489,3,F,39,IT,true,false,?,1,1,131020,3,4,3,3,3,0.678783,0.678783,0.70477,0.70477,FALSE
17/03/2014,410,641,1,6,2,145,1200,0,2564,0.455433,0.6148,0.6148,3,F,39,IT,true,false,1,1,2,131020,4,4,4,4,2,0.567108,0.567108,0.659785,0.659785,FALSE
24/03/2014,410,641,1,29,13,720,900,0,900,0.022809,0.044626,0.474907,3,F,39,IT,true,false,1,1,3,131020,5,4,2,5,1,0.239121,0.385675,0.329713,0.454732,FALSE
31/03/2014,410,641,2,10,2,290,1200,0,1040,0.878334,0.878334,0.878334,3,F,39,IT,true,false,1,2,4,131020,7,4,3,7,1.5,0.450572,0.50884,0.46148,0.560633,FALSE
07/04/2014,410,641,0,0,0,?,0,0,0,0,0,0,3,F,39,IT,true,false,?,?,5,131020,7,4,2,7,1,0.439167,0.407072,0.439167,0.448506,FALSE
14/04/2014,410,641,1,29,13,720,717,60,857,0.17247,0.180932,0.443139,4,F,39,IT,true,false,2,1,6,131020,8,4,1,8,0.5,0.086235,0.367972,0.090466,0.40391,FALSE
21/04/2014,410,641,1,5,1,145,0,0,0,0,0,0,4,F,39,IT,true,false,1,1,7,131020,9,4,2,9,1,0.086235,0.315404,0.090466,0.346209,FALSE
28/04/2014,410,641,1,44,16,1388,127,60,872,0.093451,0.106801,0.036683,4,F,39,IT,true,false,1,2,8,131020,10,4,2,10,1,0.046725,0.28766,0.0534,0.316283,FALSE
05/05/2014,410,641,0,0,0,?,0,0,0,0,0,0,4,F,39,IT,true,false,?,?,9,131020,10,4,1,7,0.5,0.046725,0.202812,0.0534,0.228187,FALSE
12/05/2014,410,641,1,5,1,173,900,0,946,0.833545,0.833545,0.833545,5,F,39,IT,true,false,2,1,10,131020,11,4,1,7,0.5,0.416773,0.250076,0.416773,0.25553,FALSE
19/05/2014,410,641,2,50,18,1561,2640,0,1608,0.213164,0.314779,0.366932,5,F,39,IT,true,false,1,1,11,131020,13,4,3,8,1.5,0.523355,0.273871,0.574162,0.289299,FALSE
26/05/2014,410,641,1,44,16,1388,1200,0,1259,0.030624,0.034999,0.196792,5,F,39,IT,true,false,1,1,12,131020,14,3,3,7,1.5,0.121894,0.167907,0.174889,0.183882,FALSE
02/06/2014,410,641,1,5,1,173,0,0,0,0,0,0,6,F,39,IT,true,false,1,1,13,131020,15,2,2,8,1,0.015312,0.167907,0.017499,0.183882,FALSE
09/06/2014,410,641,1,45,17,1377,0,0,0,0,0,0,6,F,39,IT,true,false,1,?,14,131020,16,1,2,8,1,0,0.146348,0,0.161265,TRUE
04/08/2014,410,641,2,87,33,2704,2385,177.5,4332,0.202871,0.215424,0.176252,8,F,39,IT,true,false,?,2,1,131021,2,4,2,2,2,0.202871,0.202871,0.215424,0.215424,FALSE
11/08/2014,410,641,0,0,0,?,0,0,0,0,0,0,8,F,39,IT,true,false,?,?,2,131021,2,4,2,2,1,0.101436,0.101436,0.107712,0.107712,FALSE
18/08/2014,410,641,1,42,16,1327,1789,162.5,2156,0.413694,0.41434,0.593204,8,F,39,IT,true,false,2,2,3,131021,3,4,1,3,0.5,0.206847,0.205522,0.20717,0.209922,FALSE
25/08/2014,410,641,0,0,0,?,0,0,0,0,0,0,8,F,39,IT,true,false,?,?,4,131021,3,4,1,3,0.5,0.206847,0.154141,0.20717,0.157441,FALSE
01/09/2014,410,641,1,46,20,1327,1926,265,4839,0.328305,0.41216,0.572216,9,F,39,IT,true,false,2,2,5,131021,4,4,1,4,0.5,0.164153,0.188974,0.20608,0.208385,FALSE
08/09/2014,410,641,0,0,0,?,0,0,0,0,0,0,9,F,39,IT,true,false,?,?,6,131021,4,4,1,4,0.5,0.164153,0.157478,0.20608,0.173654,FALSE
15/09/2014,410,641,1,42,16,1327,1675,115,3650,0.323257,0.319758,0.278788,9,F,39,IT,true,false,2,1,7,131021,5,4,1,5,0.5,0.161628,0.181161,0.159879,0.194526,FALSE
22/09/2014,410,641,1,44,18,1327,1002,42.5,4709,0.147097,0.291105,0.138673,9,F,39,IT,true,false,1,1,8,131021,6,4,2,6,1,0.235177,0.176903,0.305431,0.206598,FALSE
29/09/2014,410,641,1,42,16,1327,216,22.5,32,0.06202,0.088155,0.023436,9,F,39,IT,true,false,1,2,9,131021,7,4,2,5,1,0.104558,0.159297,0.18963,0.19069,FALSE
06/10/2014,410,641,0,0,0,?,0,0,0,0,0,0,9,F,39,IT,true,false,?,?,10,131021,7,4,1,5,0.5,0.03101,0.159297,0.044078,0.19069,FALSE
13/10/2014,410,641,1,42,16,1327,1034,90,2690,0.250883,0.260396,0.179594,10,F,39,IT,true,false,2,2,11,131021,8,4,1,5,0.5,0.125441,0.138945,0.130198,0.171447,FALSE
20/10/2014,410,641,0,0,0,?,0,0,0,0,0,0,10,F,39,IT,true,false,?,?,12,131021,8,4,1,5,0.5,0.125441,0.138945,0.130198,0.171447,FALSE
27/10/2014,410,641,2,85,33,2654,1260,117.5,1693,0.08824,0.105727,0.11242,10,F,39,IT,true,false,2,2,13,131021,10,4,2,6,1,0.04412,0.108937,0.052864,0.133143,FALSE
03/11/2014,410,641,0,0,0,?,0,0,0,0,0,0,10,F,39,IT,true,false,?,?,14,131021,10,3,2,6,1,0.04412,0.108937,0.052864,0.133143,FALSE
10/11/2014,410,641,1,45,19,1327,2848,187.5,3963,0.333533,0.473147,0.436805,11,F,39,IT,true,false,2,1,15,131021,11,2,1,6,0.5,0.166767,0.110222,0.236573,0.152316,FALSE
17/11/2014,410,641,1,42,16,1327,1314,50,1474,0.093716,0.098328,0.216985,11,F,39,IT,true,false,1,?,16,131021,12,1,2,6,1,0.213624,0.103549,0.285737,0.128219,TRUE
26/01/2015,410,641,1,44,18,1327,1505,100,1858,0.125268,0.184562,0.222501,1,F,39,IT,true,false,?,4,1,131022,1,4,1,1,1,0.125268,0.125268,0.184562,0.184562,FALSE
02/02/2015,410,641,0,0,0,?,0,0,0,0,0,0,1,F,39,IT,true,false,?,?,2,131022,1,4,1,1,0.5,0.062634,0.062634,0.092281,0.092281,FALSE
09/02/2015,410,641,0,0,0,?,0,0,0,0,0,0,1,F,39,IT,true,false,?,?,3,131022,1,3,0,1,0,0,0.041756,0,0.061521,FALSE
16/02/2015,410,641,0,0,0,?,0,0,0,0,0,0,1,F,39,IT,true,false,?,?,4,131022,1,2,0,1,0,0,0.031317,0,0.046141,FALSE
23/02/2015,410,641,1,44,18,1327,1539,90,2868,0.139721,0.220005,0.241707,2,F,39,IT,true,false,4,?,5,131022,2,1,1,2,0.5,0.06986,0.052998,0.110002,0.080913,TRUE
27/10/2014,412,1034,1,27,10,944,0,0,0,0,0,0,10,F,16,IT,true,false,?,1,1,214370,1,4,1,1,1,0,0,0,0,FALSE
03/11/2014,412,1034,2,58,22,1956,5876,67.5,2401,0.694673,0.684973,0.867628,11,F,16,IT,true,false,1,1,2,214370,3,4,3,3,1.5,0.347336,0.347336,0.342487,0.342487,FALSE
10/11/2014,412,1034,2,59,22,1976,4530,52.5,997,0.540079,0.532777,0.59346,11,F,16,IT,true,false,1,2,3,214370,5,4,4,5,2,0.617376,0.411584,0.608875,0.405917,FALSE
17/11/2014,412,1034,0,0,0,?,0,0,0,0,0,0,11,F,16,IT,true,false,?,?,4,214370,5,4,2,5,1,0.270039,0.308688,0.266389,0.304438,FALSE
24/11/2014,412,1034,2,59,22,1976,5610,67.5,1024,0.664651,0.670174,0.637095,11,F,16,IT,true,false,2,1,5,214370,7,4,2,7,1,0.332325,0.379881,0.335087,0.377585,FALSE
01/12/2014,412,1034,1,32,12,1032,870,0,1372,0.16634,0.249907,0.217855,12,F,16,IT,true,false,1,4,6,214370,8,4,3,8,1.5,0.415495,0.34429,0.46004,0.356305,FALSE
08/12/2014,412,1034,0,0,0,?,0,0,0,0,0,0,12,F,16,IT,true,false,?,?,7,214370,8,4,1,8,0.5,0.08317,0.295106,0.124953,0.305404,FALSE
15/12/2014,412,1034,0,0,0,?,0,0,0,0,0,0,12,F,16,IT,true,false,?,?,8,214370,8,4,0,8,0,0,0.258218,0,0.267229,FALSE
22/12/2014,412,1034,0,0,0,?,0,0,0,0,0,0,12,F,16,IT,true,false,?,?,9,214370,8,4,0,7,0,0,0.258218,0,0.267229,FALSE
29/12/2014,412,1034,1,27,10,944,3390,30,3315,0.764154,0.610624,0.879219,12,F,16,IT,true,false,4,4,10,214370,9,4,1,6,0.5,0.382077,0.266903,0.305312,0.257935,FALSE
05/01/2015,412,1034,0,0,0,?,0,0,0,0,0,0,12,F,16,IT,true,false,?,?,11,214370,9,4,1,4,0.5,0.382077,0.199393,0.305312,0.191338,FALSE
12/01/2015,412,1034,0,0,0,?,0,0,0,0,0,0,12,F,16,IT,true,false,?,?,12,214370,9,3,0,4,0,0,0.199393,0,0.191338,FALSE
19/01/2015,412,1034,0,0,0,?,0,0,0,0,0,0,12,F,16,IT,true,false,?,?,13,214370,9,2,0,2,0,0,0.116312,0,0.107566,FALSE
26/01/2015,412,1034,1,27,10,944,0,0,0,0,0,0,1,F,16,IT,true,false,4,?,14,214370,10,1,1,2,0.5,0,0.095519,0,0.076328,TRUE
30/03/2015,412,1034,5,214,78,7093,0,0,0,0,0,0,3,F,16,IT,true,false,?,?,1,214371,5,1,5,5,5,0,0,0,0,TRUE
22/06/2015,412,1034,1,31,13,1024,3120,106.5,5423,0.845122,0.94992,0.876622,6,F,16,IT,true,false,?,?,1,214372,1,1,1,1,1,0.845122,0.845122,0.94992,0.94992,TRUE
27/01/2014,427,1473,0,0,0,?,0,0,0,0,0,0,1,M,26,IT,true,false,?,?,3,331595,3,2,1,3,0.5,0.386517,0.257678,0.310781,0.207187,FALSE
03/02/2014,427,1473,1,28,8,661,600,0,9,0.124859,0.199775,0.249718,2,M,26,IT,true,false,2,?,4,331595,4,1,1,4,0.5,0.06243,0.224473,0.099887,0.205334,TRUE
31/03/2014,427,1473,2,54,18,1185,0,0,0,0,0,0,3,M,26,IT,true,false,?,?,1,331596,2,1,2,2,2,0,0,0,0,TRUE
26/05/2014,505,4385,1,17,9,664,3180,21,3552,0.958941,0.970043,0.978079,5,F,40,IT,true,false,?,1,1,971431,1,4,1,1,1,0.958941,0.958941,0.970043,0.970043,FALSE
02/06/2014,505,4385,1,16,9,533,2856,9.5,3610,0.977518,0.977317,0.984894,6,F,40,IT,true,false,1,1,2,971431,2,4,2,2,1,0.968229,0.968229,0.97368,0.97368,FALSE
09/06/2014,505,4385,2,35,21,1353,4398,36,4380,0.632326,0.521533,0.74294,6,F,40,IT,true,false,1,1,3,971431,4,4,3,4,1.5,0.804922,0.856262,0.749425,0.822964,FALSE
16/06/2014,505,4385,1,19,11,689,3648,39,4244,0.876198,0.911312,0.888947,6,F,40,IT,true,false,1,1,4,971431,5,4,3,5,1.5,0.754262,0.861246,0.716423,0.845051,FALSE
23/06/2014,505,4385,4,63,37,2958,9684,61,4650,0.51522,0.554125,0.520001,6,F,40,IT,true,false,1,1,5,971431,9,4,5,9,2.5,0.695709,0.792041,0.732718,0.786866,FALSE
30/06/2014,505,4385,2,40,23,1490,5664,60.5,3762,0.704827,0.712969,0.757684,6,F,40,IT,true,false,1,1,6,971431,11,4,6,11,3,0.610024,0.777505,0.633547,0.77455,FALSE
07/07/2014,505,4385,4,55,34,2532,8856,82,3937,0.573807,0.619525,0.673704,7,F,40,IT,true,false,1,1,7,971431,15,4,6,15,3,0.639317,0.748405,0.666247,0.752403,FALSE
14/07/2014,505,4385,2,35,21,1490,1500,0,54,0,0.016886,0.118299,7,F,40,IT,true,false,1,1,8,971431,17,4,6,17,3,0.286904,0.654855,0.318206,0.660464,FALSE
21/07/2014,505,4385,1,19,10,700,2340,0,3030,0.764481,0.767233,0.824031,7,F,40,IT,true,false,1,1,9,971431,18,4,3,17,1.5,0.38224,0.630547,0.39206,0.635113,FALSE
28/07/2014,505,4385,1,15,9,760,2520,0,2474,0.441613,0.401787,0.394143,7,F,40,IT,true,false,1,4,10,971431,19,4,2,17,1,0.603047,0.563559,0.58451,0.563171,FALSE
04/08/2014,505,4385,0,0,0,?,0,0,0,0,0,0,7,F,40,IT,true,false,?,?,11,971431,19,4,1,15,0.5,0.220806,0.484518,0.200893,0.49798,FALSE
11/08/2014,505,4385,0,0,0,?,0,0,0,0,0,0,7,F,40,IT,true,false,?,?,12,971431,19,4,0,14,0,0,0.374994,0,0.384066,FALSE
18/08/2014,505,4385,0,0,0,?,0,0,0,0,0,0,7,F,40,IT,true,false,?,?,13,971431,19,4,0,10,0,0,0.310591,0,0.3148,FALSE
25/08/2014,505,4385,1,20,12,746,2640,0,388,0.248973,0.13919,0.221146,8,F,40,IT,true,false,4,1,14,971431,20,4,1,9,0.5,0.124487,0.253609,0.069595,0.243078,FALSE
01/09/2014,505,4385,3,45,26,2056,8088,34,3656,0.898795,0.926905,0.960948,9,F,40,IT,true,false,1,1,15,971431,23,4,4,8,2,0.573884,0.294233,0.533048,0.2815,FALSE
08/09/2014,505,4385,2,17,11,827,4956,17,4609,0.850942,0.926066,0.893152,9,F,40,IT,true,false,1,1,16,971431,25,4,5,8,2.5,0.874868,0.4006,0.926486,0.395148,FALSE
15/09/2014,505,4385,1,1,1,136,600,0,3834,0.919118,0.919118,0.919118,9,F,40,IT,true,false,1,1,17,971431,26,3,3,8,1.5,0.88503,0.41993,0.922592,0.414133,FALSE
22/09/2014,505,4385,2,51,24,1576,7248,29.75,3916,0.397195,0.536009,0.618889,9,F,40,IT,true,false,1,1,18,971431,28,2,3,9,1.5,0.658157,0.414378,0.727563,0.430911,FALSE
29/09/2014,505,4385,2,57,20,1122,9885,90.5,3231,0.542237,0.673119,0.756514,9,F,40,IT,true,false,1,?,19,971431,30,1,4,11,2,0.469716,0.482157,0.604564,0.515051,TRUE
03/11/2014,505,4385,1,23,9,639,2700,0,4053,0.071111,0.027429,0.052683,11,F,40,IT,true,false,?,1,1,971432,1,3,1,1,1,0.071111,0.071111,0.027429,0.027429,FALSE
10/11/2014,505,4385,1,48,21,314,6393,35.75,4513,0.030141,0.335044,0.167594,11,F,40,IT,true,false,1,1,2,971432,2,2,2,2,1,0.050626,0.050626,0.181236,0.181236,FALSE
17/11/2014,505,4385,1,31,12,639,3180,0,6345,0,0.2246,0.311634,11,F,40,IT,true,false,1,?,3,971432,3,1,2,3,1,0.01507,0.033751,0.279822,0.195691,TRUE
16/03/2015,513,2156,2,87,30,6090,289,595,549,0.055893,0.054943,0.061344,3,M,21,IT,true,false,?,?,1,459460,2,1,2,2,2,0.055893,0.055893,0.054943,0.054943,TRUE
08/06/2015,527,3270,2,41,16,1859,5270,356.25,3303,0.850679,0.867396,0.785046,6,F,22,IT,true,false,?,1,1,713804,2,4,2,2,2,0.850679,0.850679,0.867396,0.867396,FALSE
15/06/2015,527,3270,1,21,8,939,2604,112.5,3200,0.723108,0.597778,0.577856,6,F,22,IT,true,false,1,3,2,713804,3,4,3,3,1.5,0.786893,0.786893,0.732587,0.732587,FALSE
22/06/2015,527,3270,0,0,0,?,0,0,0,0,0,0,6,F,22,IT,true,false,?,?,3,713804,3,3,1,3,0.5,0.361554,0.524596,0.298889,0.488392,FALSE
29/06/2015,527,3270,0,0,0,?,0,0,0,0,0,0,6,F,22,IT,true,false,?,?,4,713804,3,2,0,3,0,0,0.393447,0,0.366294,FALSE
06/07/2015,527,3270,1,21,8,920,2314,245,3000,0.816171,0.950948,0.955488,7,F,22,IT,true,false,3,?,5,713804,4,1,1,4,0.5,0.408085,0.477991,0.475474,0.483225,TRUE
15/12/2014,765,3701,2,56,23,2217,4008,337.5,5141,0.217908,0.247944,0.337517,12,F,40,IT,true,true,?,3,1,825548,2,4,2,2,2,0.217908,0.217908,0.247944,0.247944,FALSE
22/12/2014,765,3701,0,0,0,?,0,0,0,0,0,0,12,F,40,IT,true,true,?,?,2,825548,2,4,2,2,1,0.108954,0.108954,0.123972,0.123972,FALSE
29/12/2014,765,3701,0,0,0,?,0,0,0,0,0,0,12,F,40,IT,true,true,?,?,3,825548,2,4,0,2,0,0,0.072636,0,0.082648,FALSE
05/01/2015,765,3701,1,29,12,1326,4051,153.5,5025,0.490624,0.486706,0.676491,1,F,40,IT,true,true,3,1,4,825548,3,4,1,3,0.5,0.245312,0.177133,0.243353,0.183662,FALSE
12/01/2015,765,3701,3,85,35,3108,4388,108,5316,0.256479,0.292679,0.295493,1,F,40,IT,true,true,1,1,5,825548,6,4,4,6,2,0.373552,0.193002,0.389692,0.205466,FALSE
19/01/2015,765,3701,2,56,23,2217,6896,324,5047,0.696003,0.762745,0.814643,1,F,40,IT,true,true,1,1,6,825548,8,4,5,8,2.5,0.476241,0.276836,0.527712,0.298346,FALSE
26/01/2015,765,3701,1,29,12,1326,5506,263.5,6523,0.777439,0.773487,0.916776,1,F,40,IT,true,true,1,2,7,825548,9,4,3,9,1.5,0.736721,0.348351,0.768116,0.366223,FALSE
02/02/2015,765,3701,0,0,0,?,0,0,0,0,0,0,1,F,40,IT,true,true,?,?,8,825548,9,4,1,9,0.5,0.38872,0.304807,0.386744,0.320445,FALSE
09/02/2015,765,3701,3,83,34,3108,3570,93,5327,0.249904,0.275213,0.297479,2,F,40,IT,true,true,2,1,9,825548,12,4,3,10,1.5,0.124952,0.308806,0.137606,0.323854,FALSE
16/02/2015,765,3701,1,29,12,1326,3734,336,5358,0.81122,0.831024,0.832454,2,F,40,IT,true,true,1,1,10,825548,13,4,4,11,2,0.530562,0.410209,0.553118,0.427732,FALSE
23/02/2015,765,3701,2,56,23,2217,6438,236.5,4854,0.63834,0.685175,0.753303,2,F,40,IT,true,true,1,1,11,825548,15,4,3,13,1.5,0.72478,0.490001,0.7581,0.513379,FALSE
02/03/2015,765,3701,2,56,23,2217,7578,402,3613,0.721519,0.770475,0.594429,3,F,40,IT,true,true,1,1,12,825548,17,4,4,14,2,0.67993,0.518863,0.727825,0.54885,FALSE
